138,0.29166,0,0.17194
139,0.22374,0,0.17581
140,0.23253,0,0.20955
141,0.17706,0,0.25353
142,0.15048,0,0.26487
143,0.14033,0,0.29159
144,0.10681,0,0.26444
145,0.12012,0,0.21433
146,0.13151,0,0.17898
147,0.095673,0,0.12826
148,0.10295,0,0.10869
149,0.089372,0,0.11875
150,0.1044,0,0.10426
151,0.071782,0,0.085961
152,0.076133,0,0.11173
153,0.11593,0,0.10193
154,0.086589,0,0.048764
155,0.041974,0,0.022167
156,0.07949,0,0.032012
157,0.034737,0,0.041403
158,0.04946,0,0.023524
159,0.050796,0,0.01402
160,0.057792,0,0.026487
161,0.027761,0,0.026914
162,0.041794,0,0.0042718
163,0.061505,0,0.0051899
164,-0.017064,0,0.026357
165,-0.0052326,0,0.028569
166,0.03591,0,0.01797
167,0.0021677,0,0.0069868
168,0.0034852,0,-0.0066636
169,0.018889,0,-0.026607
170,0.040759,0,-0.00069992
171,-0.033585,0,0.032145
172,-0.028703,0,0.0022183
173,-0.014654,0,-0.026241
174,-0.015713,0,0.0019232
175,-0.015746,0,0.020945
176,-0.025404,0,0.049292
177,0.0053245,0,0.059657
178,-0.035728,0,0.019084
179,-0.01129,0,-0.022543
180,0.0064241,0,-0.019552
181,-0.0040787,0,-0.010816
182,-0.022327,0,-0.01518
183,-0.0059961,0,-0.039029
184,-0.013963,0,-0.072396
185,-0.020027,0,-0.053738
186,0.017702,0,-0.051533
187,-0.015415,0,-0.054452
188,-0.025803,0,-0.02101
189,-0.032095,0,0.037972
190,-0.01609,0,0.08295
191,-0.04796,0,0.09856
192,-0.048298,0,0.083787
193,-0.0070836,0,0.037395
194,-0.031543,0,0.0038566
195,-0.0086198,0,-0.030378
196,0.019215,0,-0.035009
197,0.025554,0,-0.0074197
198,0.040946,0,0.013313
199,-0.0072621,0,0.038797
200,0.033346,0,0.037519
201,0.050546,5,0.0027058
202,0.11887,5,-0.010211
203,0.14378,5,0.017907
204,0.19666,5,0.055292
205,0.23969,5,0.090785
206,0.24094,5,0.14061
207,0.26843,5,0.17689
208,0.27601,5,0.20984
209,0.32256,5,0.23869
210,0.35015,5,0.26206
211,0.34404,5,0.25904
212,0.37306,5,0.28305
213,0.37431,5,0.30124
214,0.37998,5,0.3022
215,0.40869,5,0.33872
216,0.41206,5,0.34929
217,0.41985,5,0.37571
218,0.37569,5,0.42736
219,0.39609,5,0.48562
220,0.41571,5,0.52141
221,0.38367,5,0.52276
222,0.45754,5,0.51563
223,0.4351,5,0.51562
224,0.43245,5,0.52553
225,0.47811,5,0.49945
226,0.47929,5,0.45265
227,0.4872,5,0.45279
228,0.48327,5,0.44627
229,0.47167,5,0.42973
230,0.49551,5,0.40996
231,0.5067,5,0.37634
232,0.52961,5,0.39561
233,0.53039,5,0.44868
234,0.49801,5,0.50232
235,0.52567,5,0.52346
236,0.51849,5,0.53854
237,0.49987,5,0.56218
238,0.48238,5,0.55449
239,0.51989,5,0.57178
240,0.50204,5,0.61403
241,0.48935,5,0.55379
242,0.52072,5,0.48804
243,0.53115,5,0.46008
244,0.49465,5,0.4325
245,0.56188,5,0.41762
246,0.47936,5,0.45579
247,0.48568,5,0.52444
248,0.53912,5,0.56265
249,0.51908,5,0.58056
250,0.50387,5,0.58346
251,0.51448,5,0.57982
252,0.53229,5,0.5674
253,0.50476,5,0.53891
254,0.54541,5,0.5157
255,0.54498,5,0.49476
256,0.5332,5,0.46679
257,0.53911,5,0.45039
258,0.52155,5,0.45082
259,0.51356,5,0.46537
260,0.51784,5,0.53185
261,0.54148,5,0.56151
262,0.51265,5,0.51752
263,0.50521,5,0.51018
264,0.49152,5,0.52139
265,0.48571,5,0.51138
266,0.50636,5,0.50987
267,0.5245,5,0.53463
268,0.52703,5,0.52579
269,0.51305,5,0.4937
270,0.49489,5,0.46854
271,0.49206,5,0.45901
272,0.50404,5,0.48067
273,0.51247,5,0.51142
274,0.51079,5,0.51185
275,0.44723,5,0.50568
276,0.48757,5,0.5107
277,0.46882,5,0.53455
278,0.47967,5,0.55564
279,0.52642,5,0.53452
280,0.4798,5,0.50297
281,0.46531,5,0.47734
282,0.50546,5,0.48843
283,0.50194,5,0.49762
284,0.49817,5,0.44994
285,0.5245,5,0.42558
286,0.51651,5,0.46079
287,0.5098,5,0.51152
288,0.49416,5,0.53174
289,0.50524,5,0.57068
290,0.49301,5,0.57961
291,0.50522,5,0.54942
292,0.51681,5,0.51409
293,0.51587,5,0.46555
294,0.49812,5,0.4406
295,0.50139,5,0.45202
296,0.49028,5,0.5133
297,0.53014,5,0.56783
298,0.5102,5,0.54179
299,0.49899,5,0.50394
300,0.52678,5,0.4832
